uid,province,district,name,electionday,pre,abroad,dis,cons,NVoters,NValid,Votes,isprevote,type,isabroad,isdisab,constit,eday
1271,1,jungguyeongdogu_yeongdogu,sinseondongjei3tu,1,0,0,0,Busan_1,142819,52241,20915,FALSE,p,FALSE,FALSE,Busan_1,TRUE
1353,1,jungguyeongdogu_junggu,prevote_in,0,1,0,0,Busan_1,142819,39070,20047,TRUE,p,FALSE,FALSE,Busan_1,FALSE
1251,1,jungguyeongdogu_yeongdogu,abroad,0,0,1,0,Busan_1,306,98,79,FALSE,d,TRUE,FALSE,Busan_1,FALSE
1400,1,haeundaegugab,jwajei1dongjei2tu,1,0,0,0,Busan_10,190271,82876,26536,FALSE,p,FALSE,FALSE,Busan_10,TRUE
1398,1,haeundaegugab,prevote_in,0,1,0,0,Busan_10,190271,49689,22971,TRUE,p,FALSE,FALSE,Busan_10,FALSE
1367,1,haeundaegugab,abroad,0,0,1,0,Busan_10,926,210,126,FALSE,d,TRUE,FALSE,Busan_10,FALSE
1472,1,haeundaegueul,banyeojei4dongjei1tu,1,0,0,0,Busan_11,154228,64098,26539,FALSE,p,FALSE,FALSE,Busan_11,TRUE
1448,1,haeundaegueul,prevote_in,0,1,0,0,Busan_11,154228,37735,20184,TRUE,p,FALSE,FALSE,Busan_11,FALSE
1445,1,haeundaegueul,abroad,0,0,1,0,Busan_11,402,108,74,FALSE,d,TRUE,FALSE,Busan_11,FALSE
835,1,sahagugab,gwaijeongjei1dongjei5tu,1,0,0,0,Busan_12,119941,50464,23013,FALSE,p,FALSE,FALSE,Busan_12,TRUE
837,1,sahagugab,prevote_in,0,1,0,0,Busan_12,119941,29149,16772,TRUE,p,FALSE,FALSE,Busan_12,FALSE
827,1,sahagugab,abroad,0,0,1,0,Busan_12,322,104,81,FALSE,d,TRUE,FALSE,Busan_12,FALSE
916,1,sahagueul,dadaejei1dongjei4tu,1,0,0,0,Busan_13,156809,65160,22583,FALSE,p,FALSE,FALSE,Busan_13,TRUE
912,1,sahagueul,prevote_in,0,1,0,0,Busan_13,156809,35156,16291,TRUE,p,FALSE,FALSE,Busan_13,FALSE
884,1,sahagueul,abroad,0,0,1,0,Busan_13,357,102,70,FALSE,d,TRUE,FALSE,Busan_13,FALSE
67,1,geumjeonggu,jangjeonjei2dongjei5tu,1,0,0,0,Busan_14,209341,85817,30488,FALSE,p,FALSE,FALSE,Busan_14,TRUE
14,1,geumjeonggu,prevote_out,0,1,0,0,Busan_14,209341,56154,26826,TRUE,d,FALSE,FALSE,Busan_14,FALSE
15,1,geumjeonggu,abroad,0,0,1,0,Busan_14,737,200,143,FALSE,d,TRUE,FALSE,Busan_14,FALSE
1191,1,yeonjeigu,yeonsanjei1dongjei4tu,1,0,0,0,Busan_15,181639,79983,34486,FALSE,p,FALSE,FALSE,Busan_15,TRUE
1182,1,yeonjeigu,prevote_in,0,1,0,0,Busan_15,181639,46726,25975,TRUE,p,FALSE,FALSE,Busan_15,FALSE
1159,1,yeonjeigu,abroad,0,0,1,0,Busan_15,509,153,109,FALSE,d,TRUE,FALSE,Busan_15,FALSE
1148,1,suyeonggu,minragdongjei2tu,1,0,0,0,Busan_16,156454,63834,22946,FALSE,p,FALSE,FALSE,Busan_16,TRUE
1123,1,suyeonggu,prevote_in,0,1,0,0,Busan_16,156454,39612,19422,TRUE,p,FALSE,FALSE,Busan_16,FALSE
1089,1,suyeonggu,abroad,0,0,1,0,Busan_16,654,167,121,FALSE,d,TRUE,FALSE,Busan_16,FALSE
792,1,sasanggu,juryeijei2dongjei4tu,1,0,0,0,Busan_17,191230,78255,34193,FALSE,p,FALSE,FALSE,Busan_17,TRUE
734,1,sasanggu,prevote_out,0,1,0,0,Busan_17,191230,49123,25054,TRUE,d,FALSE,FALSE,Busan_17,FALSE
735,1,sasanggu,abroad,0,0,1,0,Busan_17,421,134,98,FALSE,d,TRUE,FALSE,Busan_17,FALSE
150,1,gijanggun,ilgwangmyeonjei6tu,1,0,0,0,Busan_18,133938,59050,24480,FALSE,p,FALSE,FALSE,Busan_18,TRUE
120,1,gijanggun,prevote_in,0,1,0,0,Busan_18,133938,26771,13619,TRUE,p,FALSE,FALSE,Busan_18,FALSE
117,1,gijanggun,abroad,0,0,1,0,Busan_18,354,71,54,FALSE,d,TRUE,FALSE,Busan_18,FALSE
1041,1,seogudonggu_seogu,seodaesinjei3dongjei2tu,1,0,0,0,Busan_2,177047,65286,24413,FALSE,p,FALSE,FALSE,Busan_2,TRUE
1000,1,seogudonggu_donggu,prevote_in,0,1,0,0,Busan_2,177047,48521,23582,TRUE,p,FALSE,FALSE,Busan_2,FALSE
1017,1,seogudonggu_seogu,abroad,0,0,1,0,Busan_2,253,80,53,FALSE,d,TRUE,FALSE,Busan_2,FALSE
424,1,busanjingugab,choeubdongjei3tu,1,0,0,0,Busan_3,156429,65230,26149,FALSE,p,FALSE,FALSE,Busan_3,TRUE
453,1,busanjingugab,prevote_in,0,1,0,0,Busan_3,156429,41873,22027,TRUE,p,FALSE,FALSE,Busan_3,FALSE
405,1,busanjingugab,abroad,0,0,1,0,Busan_3,410,147,111,FALSE,d,TRUE,FALSE,Busan_3,FALSE
540,1,busanjingueul,beomcheonjei2dongjei5tu,1,0,0,0,Busan_4,158302,61382,23871,FALSE,p,FALSE,FALSE,Busan_4,TRUE
484,1,busanjingueul,prevote_in,0,1,0,0,Busan_4,158302,39824,20332,TRUE,p,FALSE,FALSE,Busan_4,FALSE
476,1,busanjingueul,abroad,0,0,1,0,Busan_4,358,98,73,FALSE,d,TRUE,FALSE,Busan_4,FALSE
380,1,dongraegu,anragjei2dongjei4tu,1,0,0,0,Busan_5,231808,100010,38021,FALSE,p,FALSE,FALSE,Busan_5,TRUE
364,1,dongraegu,prevote_in,0,1,0,0,Busan_5,231808,57364,29275,TRUE,p,FALSE,FALSE,Busan_5,FALSE
307,1,dongraegu,abroad,0,0,1,0,Busan_5,787,205,132,FALSE,d,TRUE,FALSE,Busan_5,FALSE
193,1,namgugab,daeyeonjei5dongjei1tu,1,0,0,0,Busan_6,120116,48598,18350,FALSE,p,FALSE,FALSE,Busan_6,TRUE
192,1,namgugab,prevote_in,0,1,0,0,Busan_6,120116,33061,16341,TRUE,p,FALSE,FALSE,Busan_6,FALSE
183,1,namgugab,abroad,0,0,1,0,Busan_6,330,105,87,FALSE,d,TRUE,FALSE,Busan_6,FALSE
293,1,namgueul,yonghojei3dongjei4tu,1,0,0,0,Busan_7,114380,49525,22639,FALSE,p,FALSE,FALSE,Busan_7,TRUE
261,1,namgueul,prevote_in,0,1,0,0,Busan_7,114380,31536,18277,TRUE,p,FALSE,FALSE,Busan_7,FALSE
252,1,namgueul,abroad,0,0,1,0,Busan_7,456,116,80,FALSE,d,TRUE,FALSE,Busan_7,FALSE
569,1,buggugangseogugab,gupojei3dongjei3tu,1,0,0,0,Busan_8,141586,58457,27386,FALSE,p,FALSE,FALSE,Busan_8,TRUE
592,1,buggugangseogugab,prevote_in,0,1,0,0,Busan_8,141586,37785,21282,TRUE,p,FALSE,FALSE,Busan_8,FALSE
548,1,buggugangseogugab,abroad,0,0,1,0,Busan_8,266,87,63,FALSE,d,TRUE,FALSE,Busan_8,FALSE
701,1,buggugangseogueul,hwamyeongjei3dongjei2tu,1,0,0,0,Busan_9,211515,98784,38913,FALSE,p,FALSE,FALSE,Busan_9,TRUE
692,1,buggugangseogueul,prevote_in,0,1,0,0,Busan_9,211515,47244,24149,TRUE,p,FALSE,FALSE,Busan_9,FALSE
625,1,buggugangseogueul,abroad,0,0,1,0,Busan_9,585,137,83,FALSE,d,TRUE,FALSE,Busan_9,FALSE
1968,1514,cheongjusisangdanggu,tabÂ·daeseongdongjei1tu,1,0,0,0,Chung-cheong bukdo_1,150864,59312,25784,FALSE,p,FALSE,FALSE,Chung-cheong bukdo_1,TRUE
2026,1514,cheongjusisangdanggu,prevote_in,0,1,0,0,Chung-cheong bukdo_1,150864,37651,19854,TRUE,p,FALSE,FALSE,Chung-cheong bukdo_1,FALSE
1956,1514,cheongjusisangdanggu,abroad,0,0,1,0,Chung-cheong bukdo_1,309,82,66,FALSE,d,TRUE,FALSE,Chung-cheong bukdo_1,FALSE
2100,1514,cheongjusiseowueongu,sugogjei2dongjei1tu,1,0,0,0,Chung-cheong bukdo_2,169010,65240,29605,FALSE,p,FALSE,FALSE,Chung-cheong bukdo_2,TRUE
2054,1514,cheongjusiseowueongu,prevote_in,0,1,0,0,Chung-cheong bukdo_2,169010,43212,24459,TRUE,p,FALSE,FALSE,Chung-cheong bukdo_2,FALSE
2041,1514,cheongjusiseowueongu,abroad,0,0,1,0,Chung-cheong bukdo_2,378,82,51,FALSE,d,TRUE,FALSE,Chung-cheong bukdo_2,FALSE
2282,1514,cheongjusiheungdeoggu,gangseojei1dongjei3tu,1,0,0,0,Chung-cheong bukdo_3,217737,84080,43695,FALSE,p,FALSE,FALSE,Chung-cheong bukdo_3,TRUE
2214,1514,cheongjusiheungdeoggu,prevote_in,0,1,0,0,Chung-cheong bukdo_3,217737,49992,31111,TRUE,p,FALSE,FALSE,Chung-cheong bukdo_3,FALSE
2202,1514,cheongjusiheungdeoggu,abroad,0,0,1,0,Chung-cheong bukdo_3,474,135,92,FALSE,d,TRUE,FALSE,Chung-cheong bukdo_3,FALSE
2136,1514,cheongjusicheongwueongu,ochangeubjei1tu,1,0,0,0,Chung-cheong bukdo_4,157881,64683,32472,FALSE,p,FALSE,FALSE,Chung-cheong bukdo_4,TRUE
2171,1514,cheongjusicheongwueongu,prevote_in,0,1,0,0,Chung-cheong bukdo_4,157881,31508,18483,TRUE,p,FALSE,FALSE,Chung-cheong bukdo_4,FALSE
2123,1514,cheongjusicheongwueongu,abroad,0,0,1,0,Chung-cheong bukdo_4,290,87,63,FALSE,d,TRUE,FALSE,Chung-cheong bukdo_4,FALSE
2346,1514,chungjusi,sancheogmyeontupyoso,1,0,0,0,Chung-cheong bukdo_5,180263,63390,25746,FALSE,p,FALSE,FALSE,Chung-cheong bukdo_5,TRUE
2302,1514,chungjusi,prevote_in,0,1,0,0,Chung-cheong bukdo_5,180263,50709,25481,TRUE,p,FALSE,FALSE,Chung-cheong bukdo_5,FALSE
2299,1514,chungjusi,abroad,0,0,1,0,Chung-cheong bukdo_5,379,80,60,FALSE,d,TRUE,FALSE,Chung-cheong bukdo_5,FALSE
1807,1514,jeicheonsidanyanggun_jeicheonsi,sinbaegdongjei4tu,1,0,0,0,Chung-cheong bukdo_6,142109,52234,20897,FALSE,p,FALSE,FALSE,Chung-cheong bukdo_6,TRUE
1769,1514,jeicheonsidanyanggun_jeicheonsi,prevote_in,0,1,0,0,Chung-cheong bukdo_6,142109,42290,21249,TRUE,p,FALSE,FALSE,Chung-cheong bukdo_6,FALSE
1707,1514,jeicheonsidanyanggun_danyanggun,abroad,0,0,1,0,Chung-cheong bukdo_6,48,17,14,FALSE,d,TRUE,FALSE,Chung-cheong bukdo_6,FALSE
1606,1514,boeungunogcheongunyeongdonggungwaisangun_boeungun,naebugmyeonjei2tu,1,0,0,0,Chung-cheong bukdo_7,152651,50716,18633,FALSE,p,FALSE,FALSE,Chung-cheong bukdo_7,TRUE
1595,1514,boeungunogcheongunyeongdonggungwaisangun_boeungun,prevote_in,0,1,0,0,Chung-cheong bukdo_7,152651,52039,23928,TRUE,p,FALSE,FALSE,Chung-cheong bukdo_7,FALSE
1523,1514,boeungunogcheongunyeongdonggungwaisangun_gwaisangun,abroad,0,0,1,0,Chung-cheong bukdo_7,70,25,17,FALSE,d,TRUE,FALSE,Chung-cheong bukdo_7,FALSE
1912,1514,jeungpyeonggunjincheonguneumseonggun_jincheongun,jincheoneubjei2tu,1,0,0,0,Chung-cheong bukdo_8,180488,57284,26154,FALSE,p,FALSE,FALSE,Chung-cheong bukdo_8,TRUE
1855,1514,jeungpyeonggunjincheonguneumseonggun_eumseonggun,prevote_in,0,1,0,0,Chung-cheong bukdo_8,180488,49420,27913,TRUE,p,FALSE,FALSE,Chung-cheong bukdo_8,FALSE
1907,1514,jeungpyeonggunjincheonguneumseonggun_jincheongun,abroad,0,0,1,0,Chung-cheong bukdo_8,111,30,24,FALSE,d,TRUE,FALSE,Chung-cheong bukdo_8,FALSE
3367,2427,cheonansigab,susinmyeonjei1tu,1,0,0,0,Chungcheongnam-do_1,167791,58939,26732,FALSE,p,FALSE,FALSE,Chungcheongnam-do_1,TRUE
3358,2427,cheonansigab,prevote_in,0,1,0,0,Chungcheongnam-do_1,167791,34198,19214,TRUE,p,FALSE,FALSE,Chungcheongnam-do_1,FALSE
3346,2427,cheonansigab,abroad,0,0,1,0,Chungcheongnam-do_1,344,78,53,FALSE,d,TRUE,FALSE,Chungcheongnam-do_1,FALSE
2897,2427,dangjinsi,dangjin2dongjei3tu,1,0,0,0,Chungcheongnam-do_10,137412,49618,20148,FALSE,p,FALSE,FALSE,Chungcheongnam-do_10,TRUE
2861,2427,dangjinsi,prevote_in,0,1,0,0,Chungcheongnam-do_10,137412,31194,18365,TRUE,p,FALSE,FALSE,Chungcheongnam-do_10,FALSE
2826,2427,dangjinsi,abroad,0,0,1,0,Chungcheongnam-do_10,197,36,22,FALSE,d,TRUE,FALSE,Chungcheongnam-do_10,FALSE
3623,2427,hongseonggunyeisangun_yeisangun,yeisaneubjei9tu,1,0,0,0,Chungcheongnam-do_11,154943,53699,21629,FALSE,p,FALSE,FALSE,Chungcheongnam-do_11,TRUE
3663,2427,hongseonggunyeisangun_yeisangun,prevote_in,0,1,0,0,Chungcheongnam-do_11,154943,42604,21190,TRUE,p,FALSE,FALSE,Chungcheongnam-do_11,FALSE
3673,2427,hongseonggunyeisangun_hongseonggun,abroad,0,0,1,0,Chungcheongnam-do_11,142,38,29,FALSE,d,TRUE,FALSE,Chungcheongnam-do_11,FALSE
3562,2427,cheonansieul,baegseogdongjei9tu,1,0,0,0,Chungcheongnam-do_2,221297,89084,50022,FALSE,p,FALSE,FALSE,Chungcheongnam-do_2,TRUE
3564,2427,cheonansieul,prevote_in,0,1,0,0,Chungcheongnam-do_2,221297,43743,28130,TRUE,p,FALSE,FALSE,Chungcheongnam-do_2,FALSE
3516,2427,cheonansieul,abroad,0,0,1,0,Chungcheongnam-do_2,419,112,66,FALSE,d,TRUE,FALSE,Chungcheongnam-do_2,FALSE
3486,2427,cheonansibyeong,ssangyong2dongjei1tu,1,0,0,0,Chungcheongnam-do_3,146699,59837,26444,FALSE,p,FALSE,FALSE,Chungcheongnam-do_3,TRUE
3501,2427,cheonansibyeong,prevote_in,0,1,0,0,Chungcheongnam-do_3,146699,29846,16599,TRUE,p,FALSE,FALSE,Chungcheongnam-do_3,FALSE
3446,2427,cheonansibyeong,abroad,0,0,1,0,Chungcheongnam-do_3,314,96,68,FALSE,d,TRUE,FALSE,Chungcheongnam-do_3,FALSE
2539,2427,gongjusibuyeoguncheongyanggun_buyeogun,buyeoeubjei6tu,1,0,0,0,Chungcheongnam-do_4,180992,61369,25078,FALSE,p,FALSE,FALSE,Chungcheongnam-do_4,TRUE
2544,2427,gongjusibuyeoguncheongyanggun_buyeogun,prevote_in,0,1,0,0,Chungcheongnam-do_4,180992,56703,29728,TRUE,p,FALSE,FALSE,Chungcheongnam-do_4,FALSE
2530,2427,gongjusibuyeoguncheongyanggun_buyeogun,abroad,0,0,1,0,Chungcheongnam-do_4,90,22,19,FALSE,d,TRUE,FALSE,Chungcheongnam-do_4,FALSE
2980,2427,boryeongsiseocheongun_boryeongsi,daecheon3dongjei1tu,1,0,0,0,Chungcheongnam-do_5,135021,46640,20908,FALSE,p,FALSE,FALSE,Chungcheongnam-do_5,TRUE
2949,2427,boryeongsiseocheongun_boryeongsi,prevote_in,0,1,0,0,Chungcheongnam-do_5,135021,44535,23880,TRUE,p,FALSE,FALSE,Chungcheongnam-do_5,FALSE
2911,2427,boryeongsiseocheongun_boryeongsi,abroad,0,0,1,0,Chungcheongnam-do_5,142,28,20,FALSE,d,TRUE,FALSE,Chungcheongnam-do_5,FALSE
3208,2427,asansigab,seonjangmyeonjei3tu,1,0,0,0,Chungcheongnam-do_6,125636,48400,21971,FALSE,p,FALSE,FALSE,Chungcheongnam-do_6,TRUE
3201,2427,asansigab,prevote_out,0,1,0,0,Chungcheongnam-do_6,125636,28146,15598,TRUE,d,FALSE,FALSE,Chungcheongnam-do_6,FALSE
3202,2427,asansigab,abroad,0,0,1,0,Chungcheongnam-do_6,204,46,31,FALSE,d,TRUE,FALSE,Chungcheongnam-do_6,FALSE
3289,2427,asansieul,baebangeubjei9tu,1,0,0,0,Chungcheongnam-do_7,125880,48522,27420,FALSE,p,FALSE,FALSE,Chungcheongnam-do_7,TRUE
3271,2427,asansieul,prevote_out,0,1,0,0,Chungcheongnam-do_7,125880,27334,17869,TRUE,d,FALSE,FALSE,Chungcheongnam-do_7,FALSE
3272,2427,asansieul,abroad,0,0,1,0,Chungcheongnam-do_7,292,65,48,FALSE,d,TRUE,FALSE,Chungcheongnam-do_7,FALSE
3133,2427,seosansitaeangun_seosansi,dongmun2dongjei3tu,1,0,0,0,Chungcheongnam-do_8,200515,70185,27767,FALSE,p,FALSE,FALSE,Chungcheongnam-do_8,TRUE
3063,2427,seosansitaeangun_seosansi,prevote_in,0,1,0,0,Chungcheongnam-do_8,200515,56724,28307,TRUE,p,FALSE,FALSE,Chungcheongnam-do_8,FALSE
3060,2427,seosansitaeangun_seosansi,abroad,0,0,1,0,Chungcheongnam-do_8,233,42,31,FALSE,d,TRUE,FALSE,Chungcheongnam-do_8,FALSE
2713,2427,nonsansigyeiryongsigeumsangun_geumsangun,namilmyeonjei1tu,1,0,0,0,Chungcheongnam-do_9,181786,64393,29354,FALSE,p,FALSE,FALSE,Chungcheongnam-do_9,TRUE
2676,2427,nonsansigyeiryongsigeumsangun_gyeiryongsi,prevote_in,0,1,0,0,Chungcheongnam-do_9,181786,49842,28898,TRUE,p,FALSE,FALSE,Chungcheongnam-do_9,FALSE
2658,2427,nonsansigyeiryongsigeumsangun_gyeiryongsi,abroad,0,0,1,0,Chungcheongnam-do_9,109,20,11,FALSE,d,TRUE,FALSE,Chungcheongnam-do_9,FALSE
4683,3736,junggunamgu_namgu,daemyeong2dongjei2tu,1,0,0,0,Daegu Metropolitan City_1,200613,77214,20692,FALSE,p,FALSE,FALSE,Daegu Metropolitan City_1,TRUE
4670,3736,junggunamgu_namgu,prevote_in,0,1,0,0,Daegu Metropolitan City_1,200613,50795,18968,TRUE,p,FALSE,FALSE,Daegu Metropolitan City_1,FALSE
4650,3736,junggunamgu_namgu,abroad,0,0,1,0,Daegu Metropolitan City_1,282,66,44,FALSE,d,TRUE,FALSE,Daegu Metropolitan City_1,FALSE
3917,3736,dalseogueul,jincheondongjei14tu,1,0,0,0,Daegu Metropolitan City_10,202996,97168,24492,FALSE,p,FALSE,FALSE,Daegu Metropolitan City_10,TRUE
3941,3736,dalseogueul,prevote_in,0,1,0,0,Daegu Metropolitan City_10,202996,41565,14419,TRUE,p,FALSE,FALSE,Daegu Metropolitan City_10,FALSE
3882,3736,dalseogueul,abroad,0,0,1,0,Daegu Metropolitan City_10,450,113,56,FALSE,d,TRUE,FALSE,Daegu Metropolitan City_10,FALSE
3844,3736,dalseogubyeong,gamsamdongjei1tu,1,0,0,0,Daegu Metropolitan City_11,133011,54769,13051,FALSE,p,FALSE,FALSE,Daegu Metropolitan City_11,TRUE
3823,3736,dalseogubyeong,prevote_in,0,1,0,0,Daegu Metropolitan City_11,133011,29383,10171,TRUE,p,FALSE,FALSE,Daegu Metropolitan City_11,FALSE
3813,3736,dalseogubyeong,abroad,0,0,1,0,Daegu Metropolitan City_11,280,62,34,FALSE,d,TRUE,FALSE,Daegu Metropolitan City_11,FALSE
3974,3736,dalseonggun,hwawueoneubjei4tu,1,0,0,0,Daegu Metropolitan City_12,207784,91641,22073,FALSE,p,FALSE,FALSE,Daegu Metropolitan City_12,TRUE
4017,3736,dalseonggun,prevote_in,0,1,0,0,Daegu Metropolitan City_12,207784,40226,13534,TRUE,p,FALSE,FALSE,Daegu Metropolitan City_12,FALSE
3967,3736,dalseonggun,abroad,0,0,1,0,Daegu Metropolitan City_12,331,68,41,FALSE,d,TRUE,FALSE,Daegu Metropolitan City_12,FALSE
4104,3736,donggugab,sincheon4dongjei3tu,1,0,0,0,Daegu Metropolitan City_2,124051,47637,10945,FALSE,p,FALSE,FALSE,Daegu Metropolitan City_2,TRUE
4077,3736,donggugab,prevote_in,0,1,0,0,Daegu Metropolitan City_2,124051,33369,10590,TRUE,p,FALSE,FALSE,Daegu Metropolitan City_2,FALSE
4064,3736,donggugab,abroad,0,0,1,0,Daegu Metropolitan City_2,272,91,57,FALSE,d,TRUE,FALSE,Daegu Metropolitan City_2,FALSE
4161,3736,donggueul,bangchondongjei4tu,1,0,0,0,Daegu Metropolitan City_3,171731,76567,21208,FALSE,p,FALSE,FALSE,Daegu Metropolitan City_3,TRUE
4145,3736,donggueul,prevote_in,0,1,0,0,Daegu Metropolitan City_3,171731,33484,12380,TRUE,p,FALSE,FALSE,Daegu Metropolitan City_3,FALSE
4142,3736,donggueul,abroad,0,0,1,0,Daegu Metropolitan City_3,427,99,55,FALSE,d,TRUE,FALSE,Daegu Metropolitan City_3,FALSE
4473,3736,seogu,sangjungidongjei4tu,1,0,0,0,Daegu Metropolitan City_4,157141,62439,9400,FALSE,p,FALSE,FALSE,Daegu Metropolitan City_4,TRUE
4399,3736,seogu,prevote_in,0,1,0,0,Daegu Metropolitan City_4,157141,36221,8146,TRUE,p,FALSE,FALSE,Daegu Metropolitan City_4,FALSE
4392,3736,seogu,abroad,0,0,1,0,Daegu Metropolitan City_4,214,54,34,FALSE,d,TRUE,FALSE,Daegu Metropolitan City_4,FALSE
4233,3736,buggugab,chilseongdongjei5tu,1,0,0,0,Daegu Metropolitan City_5,159991,65892,14723,FALSE,p,FALSE,FALSE,Daegu Metropolitan City_5,TRUE
4239,3736,buggugab,prevote_in,0,1,0,0,Daegu Metropolitan City_5,159991,40243,12629,TRUE,p,FALSE,FALSE,Daegu Metropolitan City_5,FALSE
4221,3736,buggugab,abroad,0,0,1,0,Daegu Metropolitan City_5,325,75,41,FALSE,d,TRUE,FALSE,Daegu Metropolitan City_5,FALSE
4350,3736,buggueul,guamdongjei5tu,1,0,0,0,Daegu Metropolitan City_6,207529,93676,28326,FALSE,p,FALSE,FALSE,Daegu Metropolitan City_6,TRUE
4377,3736,buggueul,prevote_in,0,1,0,0,Daegu Metropolitan City_6,207529,43027,17516,TRUE,p,FALSE,FALSE,Daegu Metropolitan City_6,FALSE
4306,3736,buggueul,abroad,0,0,1,0,Daegu Metropolitan City_6,297,79,47,FALSE,d,TRUE,FALSE,Daegu Metropolitan City_6,FALSE
4546,3736,suseonggugab,gosan1dongjei2tu,1,0,0,0,Daegu Metropolitan City_7,206500,91743,32215,FALSE,p,FALSE,FALSE,Daegu Metropolitan City_7,TRUE
4508,3736,suseonggugab,prevote_in,0,1,0,0,Daegu Metropolitan City_7,206500,61988,28171,TRUE,p,FALSE,FALSE,Daegu Metropolitan City_7,FALSE
4489,3736,suseonggugab,abroad,0,0,1,0,Daegu Metropolitan City_7,630,117,76,FALSE,d,TRUE,FALSE,Daegu Metropolitan City_7,FALSE
4631,3736,suseonggueul,jisan2dongjei5tu,1,0,0,0,Daegu Metropolitan City_8,149494,62794,13279,FALSE,p,FALSE,FALSE,Daegu Metropolitan City_8,TRUE
4602,3736,suseonggueul,prevote_in,0,1,0,0,Daegu Metropolitan City_8,149494,40993,12778,TRUE,p,FALSE,FALSE,Daegu Metropolitan City_8,FALSE
4576,3736,suseonggueul,abroad,0,0,1,0,Daegu Metropolitan City_8,466,100,54,FALSE,d,TRUE,FALSE,Daegu Metropolitan City_8,FALSE
3759,3736,dalseogugab,janggidongjei3tu,1,0,0,0,Daegu Metropolitan City_9,144897,64474,15306,FALSE,p,FALSE,FALSE,Daegu Metropolitan City_9,TRUE
3780,3736,dalseogugab,prevote_in,0,1,0,0,Daegu Metropolitan City_9,144897,30410,10182,TRUE,p,FALSE,FALSE,Daegu Metropolitan City_9,FALSE
3747,3736,dalseogugab,abroad,0,0,1,0,Daegu Metropolitan City_9,280,58,35,FALSE,d,TRUE,FALSE,Daegu Metropolitan City_9,FALSE
4929,4779,donggu,gayang2dongjei1tu,1,0,0,0,Daejeon_1,193480,68619,31584,FALSE,p,FALSE,FALSE,Daejeon_1,TRUE
4961,4779,donggu,prevote_in,0,1,0,0,Daejeon_1,193480,51541,29697,TRUE,p,FALSE,FALSE,Daejeon_1,FALSE
4875,4779,donggu,abroad,0,0,1,0,Daejeon_1,392,85,63,FALSE,d,TRUE,FALSE,Daejeon_1,FALSE
5327,4779,junggu,taepyeong2dongjei2tu,1,0,0,0,Daejeon_2,205393,77188,35088,FALSE,p,FALSE,FALSE,Daejeon_2,TRUE
